AGE,INCOME,MARRIED,GENDER,CAR_USE,CAR_VALUE,CAR_TYPE,PREV_CLAIMS_AMOUNT,PREV_CLAIMS_COUNT,REVOKED,POINTS,CAR_AGE,TARGET_CLAIM_MADE
38.0,3151.0,1,1,0,5620.0,2,0.0,0,1,0,1.0,1
42.0,17574.0,1,1,1,5700.0,2,0.0,0,0,0,16.0,0
28.0,66783.0,1,0,0,10980.0,3,8079.0,2,0,3,10.0,1
42.0,45375.0,0,0,0,24500.0,3,0.0,0,0,0,10.0,0
34.0,8903.0,0,0,1,20070.0,5,0.0,0,0,0,8.0,0
38.0,40542.0,0,0,1,6210.0,4,24066.0,1,1,0,8.0,1
36.0,13509.0,0,0,1,2850.0,4,1468.0,1,0,5,1.0,0
33.0,60049.0,1,0,1,25300.0,3,1552.0,1,0,7,7.0,0
56.0,70341.0,1,1,0,34170.0,1,0.0,0,0,0,15.0,0
49.0,44767.0,0,0,1,10880.0,3,0.0,0,1,0,10.0,0
34.0,37543.0,1,0,1,19020.0,3,0.0,0,1,0,7.0,0
33.0,12067.0,1,0,0,16930.0,2,0.0,0,0,0,1.0,0
48.0,73806.0,0,0,0,8850.0,3,0.0,0,0,0,1.0,1
32.0,17453.0,1,1,1,13250.0,0,35363.0,1,1,0,1.0,0
45.0,22335.0,0,1,0,12100.0,2,9030.0,1,0,5,5.0,0
45.0,37405.0,1,1,0,19260.0,5,4578.0,1,0,7,5.0,0
41.0,16680.0,0,0,1,7270.0,3,0.0,0,0,0,6.0,0
56.0,30010.0,1,1,1,14430.0,0,8586.0,1,0,4,6.0,0
49.0,0.0,0,0,1,28620.0,0,0.0,0,0,1,12.0,1
40.0,27071.0,0,0,1,8210.0,3,0.0,0,0,0,1.0,0
54.0,41345.0,1,1,0,15870.0,0,8877.0,1,0,6,1.0,1
47.0,76663.0,1,1,0,26410.0,1,0.0,0,1,0,13.0,0
34.0,408.0,0,1,0,4940.0,2,0.0,0,0,0,8.0,0
41.0,104436.0,1,0,1,16040.0,3,0.0,0,1,1,9.0,0
69.0,5622.0,1,0,1,9350.0,4,0.0,0,0,0,1.0,0
56.0,111702.0,0,0,1,13600.0,3,0.0,0,1,0,17.0,0
33.0,86321.0,0,1,1,13430.0,0,0.0,0,0,4,24.0,0
61.0,0.0,0,1,1,20480.0,3,0.0,0,0,0,9.0,0
41.0,92259.0,1,1,1,17050.0,5,0.0,0,0,4,14.0,0
30.0,2519.0,1,1,0,30810.0,1,2630.0,2,0,2,9.0,0
44.0,88371.0,0,1,1,16550.0,5,3584.0,2,0,4,13.0,0
49.0,32763.0,1,0,0,8010.0,3,21383.0,2,0,7,11.0,0
48.0,34449.0,1,1,1,1500.0,0,0.0,0,0,3,1.0,1
42.0,50613.0,0,0,1,18170.0,0,6784.0,2,0,4,1.0,1
46.0,82037.0,0,0,1,12010.0,3,0.0,0,0,0,17.0,0
42.0,80623.0,0,1,1,13760.0,0,2209.0,3,0,0,16.0,0
36.0,22362.0,0,0,1,9200.0,3,4633.0,1,0,5,1.0,1
50.0,111354.0,1,1,0,24550.0,1,15917.0,2,1,2,20.0,0
45.0,0.0,1,0,1,6000.0,4,0.0,0,0,3,7.0,0
41.0,39066.0,1,0,1,14320.0,0,0.0,0,0,0,1.0,0
47.0,18896.0,0,1,0,12040.0,0,0.0,0,0,2,8.0,0
34.0,2785.0,1,0,0,1780.0,4,2989.0,3,0,7,3.0,0
57.0,27145.0,1,0,1,7200.0,3,0.0,0,1,0,5.0,0
51.0,44977.0,1,1,0,6000.0,2,8060.0,2,0,6,1.0,1
56.0,93802.0,1,1,1,16300.0,5,0.0,0,0,0,7.0,0
56.0,169761.0,1,1,0,26330.0,1,2683.0,5,0,0,10.0,0
56.0,108027.0,0,0,1,15000.0,3,0.0,0,0,1,15.0,0
42.0,0.0,1,1,1,19590.0,5,0.0,0,0,1,1.0,0
43.0,28948.0,1,0,1,13260.0,3,32281.0,1,0,0,9.0,0
28.0,35450.0,1,0,1,18260.0,0,8353.0,2,0,4,1.0,0
26.0,117984.0,0,0,0,26330.0,2,5756.0,2,0,11,8.0,0
33.0,91434.0,0,0,0,14460.0,3,9347.0,1,0,1,9.0,0
49.0,102664.0,1,1,0,33870.0,1,0.0,0,0,1,7.0,0
41.0,188472.0,1,1,1,15430.0,0,0.0,0,0,0,20.0,0
41.0,12285.0,1,1,1,18800.0,5,0.0,0,1,0,1.0,0
51.0,118821.0,1,1,1,12880.0,0,0.0,0,0,3,10.0,0
40.0,70381.0,1,0,1,13790.0,3,0.0,0,1,2,14.0,0
48.0,105516.0,1,1,0,12050.0,2,2878.0,1,0,0,1.0,0
38.0,60026.0,0,0,1,11300.0,4,2353.0,3,0,5,11.0,0
45.0,29836.0,0,1,0,10240.0,2,0.0,0,0,1,6.0,0
62.0,69909.0,0,1,1,18060.0,0,0.0,0,1,0,8.0,0
42.0,103050.0,1,1,0,11860.0,2,0.0,0,0,0,16.0,0
46.0,24342.0,1,0,0,30300.0,2,7071.0,1,0,0,9.0,0
41.0,45135.0,0,0,0,10110.0,4,0.0,0,0,0,13.0,0
53.0,178768.0,0,1,0,24680.0,1,0.0,0,0,1,12.0,0
36.0,51358.0,1,0,1,1500.0,3,0.0,0,0,0,6.0,1
48.0,4183.0,1,1,1,6720.0,0,5525.0,2,0,1,6.0,0
61.0,31716.0,1,1,1,20040.0,0,0.0,0,0,0,8.0,0
48.0,97829.0,1,0,0,18940.0,0,0.0,0,0,2,1.0,0
59.0,19661.0,1,0,1,11550.0,4,4780.0,1,0,1,10.0,0
47.0,190579.0,0,0,1,13040.0,3,0.0,0,0,0,16.0,0
52.0,74468.0,1,0,1,26470.0,0,0.0,0,1,0,16.0,0
40.0,57160.0,1,1,1,17930.0,5,0.0,0,1,0,13.0,0
40.0,35910.0,1,0,1,9090.0,3,11865.0,2,0,2,18.0,0
47.0,8778.0,0,1,1,22410.0,0,0.0,0,0,4,7.0,0
38.0,1729.0,0,1,0,19340.0,5,0.0,0,0,0,1.0,0
65.0,68304.0,1,1,1,28440.0,4,0.0,0,0,1,11.0,0
39.0,77914.0,1,1,1,13190.0,0,0.0,0,1,0,11.0,0
52.0,0.0,1,0,0,19240.0,0,6902.0,2,1,3,9.0,1
46.0,54216.0,0,1,0,10410.0,2,0.0,0,0,3,19.0,1
52.0,31519.0,0,1,1,9850.0,2,0.0,0,0,1,1.0,0
31.0,41196.0,1,0,0,26220.0,0,9960.0,2,0,4,1.0,1
54.0,73830.0,1,0,1,16710.0,0,4086.0,4,0,0,16.0,1
34.0,38362.0,1,0,1,5340.0,4,0.0,0,0,0,1.0,0
48.0,58132.0,0,0,1,6860.0,3,7926.0,3,0,3,1.0,1
63.0,73358.0,1,1,1,8840.0,0,0.0,0,0,1,22.0,0
50.0,101130.0,1,0,1,16610.0,3,0.0,0,0,0,10.0,0
53.0,48792.0,0,0,1,18510.0,3,0.0,0,0,1,8.0,0
37.0,58694.0,1,0,1,14750.0,4,0.0,0,0,0,9.0,0
45.0,57365.0,0,1,0,17160.0,5,0.0,0,0,0,1.0,0
54.0,67290.0,1,0,1,8230.0,4,0.0,0,0,2,10.0,0
42.0,90937.0,1,1,1,1500.0,0,943.0,2,0,0,13.0,0
43.0,155446.0,0,0,1,21340.0,0,0.0,0,1,0,15.0,0
36.0,0.0,1,0,0,15130.0,3,0.0,0,1,0,1.0,0
50.0,176648.0,1,1,0,33130.0,1,0.0,0,0,3,8.0,0
46.0,102271.0,0,1,1,16330.0,0,0.0,0,1,2,22.0,0
60.0,3103.0,1,0,1,14560.0,3,25947.0,1,1,3,9.0,1
26.0,157649.0,1,1,1,4100.0,0,4364.0,5,0,3,17.0,1
38.0,136645.0,0,0,1,23710.0,0,0.0,0,0,0,10.0,0
44.0,64586.0,1,1,1,11180.0,0,0.0,0,0,0,1.0,0
52.0,0.0,1,0,1,1500.0,3,6997.0,3,0,0,5.0,1
33.0,58086.0,1,0,1,10820.0,3,0.0,0,0,0,13.0,0
41.0,38601.0,1,1,1,14130.0,0,0.0,0,0,0,7.0,0
50.0,0.0,1,0,1,1500.0,4,10709.0,3,0,6,7.0,1
44.0,51279.0,1,1,1,21400.0,5,0.0,0,0,0,1.0,0
25.0,0.0,1,0,1,17350.0,3,1430.0,2,0,7,5.0,1
47.0,54841.0,1,0,0,17650.0,3,0.0,0,0,3,1.0,1
46.0,39393.0,0,1,0,10040.0,2,0.0,0,1,0,7.0,1
29.0,51529.0,1,0,1,9550.0,3,8589.0,3,0,3,13.0,0
43.0,17026.0,1,1,0,7500.0,2,7888.0,2,0,0,5.0,0
40.0,75978.0,0,0,1,30080.0,4,0.0,0,1,2,14.0,0
39.0,115182.0,1,1,0,5400.0,2,0.0,0,0,1,5.0,0
42.0,48834.0,1,1,1,12720.0,0,0.0,0,0,0,1.0,0
46.0,5070.0,0,1,1,1790.0,0,0.0,0,0,0,1.0,0
47.0,171348.0,1,0,0,37170.0,5,0.0,0,0,1,15.0,0
40.0,3169.0,0,0,0,5820.0,3,4306.0,3,0,7,7.0,0
39.0,30993.0,1,1,0,13940.0,0,6743.0,2,0,2,9.0,0
48.0,39213.0,1,1,0,23340.0,1,979.0,1,0,0,1.0,0
37.0,45464.0,0,0,1,11920.0,3,3964.0,1,0,4,15.0,1
40.0,32060.0,0,0,1,8710.0,4,0.0,0,0,0,1.0,0
43.0,46168.0,1,0,0,10420.0,0,41971.0,1,0,0,12.0,0
39.0,0.0,0,0,1,5400.0,3,0.0,0,0,0,13.0,0
34.0,28088.0,1,0,1,14420.0,3,0.0,0,0,2,1.0,0
55.0,207044.0,0,0,1,22620.0,3,0.0,0,1,4,16.0,0
50.0,0.0,1,0,1,2590.0,4,5559.0,1,0,1,9.0,1
50.0,46680.0,1,1,0,18440.0,5,0.0,0,0,1,1.0,0
66.0,61473.0,1,1,1,24100.0,3,0.0,0,0,0,9.0,0
40.0,71281.0,1,1,0,11180.0,2,0.0,0,0,1,9.0,0
45.0,41492.0,1,0,1,17670.0,2,0.0,0,0,0,8.0,0
45.0,11261.0,1,1,1,13700.0,0,0.0,0,0,0,18.0,0
46.0,142852.0,0,1,1,26090.0,0,2934.0,4,0,1,9.0,0
57.0,193618.0,1,0,1,41440.0,2,1277.0,3,0,3,13.0,1
48.0,35343.0,1,1,0,13520.0,0,0.0,0,0,1,1.0,0
46.0,34208.0,1,1,0,9090.0,3,6583.0,2,0,2,1.0,1
37.0,80576.0,0,1,0,11140.0,2,0.0,0,0,0,9.0,0
52.0,45180.0,1,1,1,11220.0,2,0.0,0,0,0,14.0,0
43.0,220895.0,1,1,0,34800.0,1,0.0,0,0,4,12.0,0
30.0,118112.0,1,0,0,21550.0,0,0.0,0,0,1,12.0,0
49.0,54691.0,0,0,0,30780.0,2,795.0,3,0,2,16.0,0
56.0,134448.0,1,0,1,28300.0,3,0.0,0,0,0,7.0,0
30.0,39710.0,1,1,0,21920.0,5,0.0,0,0,0,10.0,1
43.0,68044.0,0,1,0,31080.0,1,0.0,0,0,1,13.0,0
41.0,67338.0,1,0,0,19840.0,3,0.0,0,1,0,14.0,0
49.0,32514.0,1,1,1,15930.0,0,1116.0,3,0,2,8.0,0
36.0,17884.0,1,1,1,9360.0,3,0.0,0,0,0,1.0,0
44.0,16976.0,1,0,1,9680.0,3,0.0,0,0,0,1.0,0
46.0,95550.0,0,1,0,16590.0,5,2169.0,1,0,0,18.0,0
52.0,52223.0,1,1,0,16540.0,5,0.0,0,0,2,10.0,0
48.0,309628.0,0,1,0,6300.0,2,1953.0,3,0,1,13.0,0
47.0,3663.0,1,0,0,9310.0,4,1348.0,2,0,4,7.0,1
46.0,109084.0,0,0,1,30930.0,0,0.0,0,1,2,11.0,0
52.0,56626.0,1,1,0,21920.0,0,0.0,0,0,0,1.0,0
63.0,47276.0,1,1,1,20370.0,0,5721.0,3,0,5,5.0,0
51.0,103374.0,1,1,0,12040.0,2,4938.0,1,0,0,16.0,0
56.0,70341.0,1,1,0,69740.0,1,0.0,0,0,0,15.0,0
39.0,26737.0,1,1,1,15340.0,0,0.0,0,0,1,6.0,0
37.0,34038.0,0,1,1,15450.0,0,3721.0,3,0,2,14.0,0
40.0,38589.0,0,1,0,30570.0,1,1000.0,1,0,3,1.0,0
45.0,136408.0,0,0,0,39900.0,5,0.0,0,0,2,17.0,0
48.0,44770.0,0,1,1,5980.0,2,0.0,0,0,4,14.0,1
44.0,33833.0,1,0,1,22330.0,0,0.0,0,0,1,1.0,0
37.0,95502.0,0,0,1,26290.0,4,7460.0,1,0,0,11.0,0
42.0,38092.0,1,0,1,15320.0,4,0.0,0,0,0,1.0,0
47.0,150684.0,0,0,0,28890.0,4,0.0,0,0,2,7.0,0
38.0,26917.0,1,0,0,12660.0,3,0.0,0,0,1,5.0,0
39.0,34623.0,1,1,1,4960.0,2,0.0,0,0,3,1.0,0
53.0,42478.0,1,0,0,27060.0,2,15315.0,2,1,4,11.0,0
48.0,57906.0,1,1,0,12090.0,2,0.0,0,0,1,1.0,0
56.0,143904.0,1,1,0,25100.0,1,0.0,0,0,0,20.0,0
47.0,48696.0,0,0,1,15390.0,2,33521.0,3,1,1,-3.0,1
53.0,74334.0,1,0,1,6800.0,3,5854.0,1,0,1,16.0,0
45.0,111268.0,1,0,1,21680.0,0,10366.0,3,1,3,10.0,1
39.0,13317.0,1,1,1,9160.0,2,0.0,0,0,1,1.0,0
57.0,113038.0,1,1,0,18970.0,5,0.0,0,0,2,5.0,0
39.0,70153.0,0,0,1,30840.0,0,0.0,0,0,0,14.0,0
52.0,87751.0,1,0,1,18760.0,0,0.0,0,0,2,17.0,0
28.0,43910.0,1,1,0,27240.0,1,3460.0,2,0,0,7.0,1
36.0,77526.0,1,1,1,12850.0,0,8271.0,3,0,5,11.0,0
43.0,72421.0,1,0,1,13760.0,3,1018.0,1,0,1,18.0,0
48.0,101806.0,0,0,0,20860.0,2,26433.0,3,1,0,23.0,0
53.0,44235.0,0,1,1,5920.0,2,0.0,0,0,0,17.0,0
49.0,67258.0,0,1,1,21760.0,5,0.0,0,0,1,10.0,1
44.0,59352.0,1,1,1,15470.0,0,0.0,0,0,0,1.0,0
37.0,43711.0,0,1,0,24660.0,1,1511.0,3,0,4,10.0,0
40.0,37076.0,0,0,1,31430.0,0,0.0,0,0,1,1.0,0
48.0,53628.0,1,1,1,13060.0,0,0.0,0,0,0,7.0,0
37.0,16829.0,1,1,0,23830.0,1,0.0,0,1,0,1.0,1
56.0,0.0,1,0,1,9540.0,4,0.0,0,0,1,1.0,0
56.0,65291.0,1,1,1,8030.0,2,0.0,0,0,2,12.0,0
45.0,29805.0,1,1,1,16080.0,0,683.0,3,0,7,1.0,0
66.0,72781.0,1,1,1,31770.0,0,4259.0,1,0,2,1.0,0
37.0,77.0,1,0,1,8620.0,3,5289.0,2,0,5,1.0,1
37.0,58571.0,0,1,0,7360.0,2,0.0,0,0,3,13.0,0
57.0,89448.0,1,0,1,18020.0,3,0.0,0,0,0,14.0,0
43.0,164733.0,0,0,1,26070.0,0,0.0,0,0,0,13.0,0
48.0,45371.0,0,1,1,10840.0,2,0.0,0,0,0,6.0,0
41.0,84766.0,1,1,0,30840.0,1,3487.0,2,0,7,18.0,0
58.0,56858.0,0,1,0,17480.0,5,0.0,0,0,1,1.0,1
52.0,106942.0,0,0,1,17390.0,3,0.0,0,0,2,15.0,0
44.0,91668.0,1,0,1,15960.0,3,0.0,0,0,2,8.0,0
41.0,39320.0,0,1,0,22670.0,1,0.0,0,0,0,1.0,0
37.0,47473.0,1,1,0,9950.0,2,2981.0,2,0,3,8.0,0
38.0,33489.0,1,0,0,24910.0,0,2461.0,1,0,0,1.0,0
44.0,18154.0,1,1,1,8330.0,2,3401.0,2,0,2,1.0,1
29.0,0.0,0,0,1,7180.0,3,1855.0,1,0,3,7.0,0
34.0,30337.0,1,0,1,7930.0,3,0.0,0,0,0,8.0,0
27.0,17686.0,1,0,1,10050.0,0,5433.0,3,0,0,1.0,1
47.0,61214.0,1,1,0,18180.0,5,4723.0,2,0,0,7.0,1
42.0,38944.0,1,0,1,12580.0,0,0.0,0,0,0,7.0,0
49.0,65659.0,0,1,1,12880.0,0,763.0,2,0,5,13.0,0
51.0,32159.0,0,0,1,9820.0,3,0.0,0,0,0,6.0,0
43.0,2599.0,0,1,1,1760.0,0,0.0,0,0,0,5.0,0
52.0,229365.0,1,1,1,33810.0,0,0.0,0,0,1,16.0,0
47.0,30835.0,1,1,1,6000.0,3,0.0,0,0,1,1.0,0
48.0,88661.0,1,1,0,20730.0,5,0.0,0,0,1,5.0,0
44.0,79664.0,0,0,1,6220.0,4,0.0,0,0,1,1.0,1
33.0,79726.0,1,0,1,18960.0,0,27679.0,1,1,5,11.0,0
36.0,84097.0,1,0,0,14400.0,3,29265.0,3,0,8,7.0,0
45.0,278656.0,0,1,1,31310.0,0,0.0,0,0,0,16.0,0
27.0,11882.0,1,0,1,32510.0,2,10780.0,2,0,1,8.0,0
44.0,40819.0,1,0,0,9980.0,3,0.0,0,0,0,12.0,0
38.0,40342.0,1,0,1,19940.0,4,0.0,0,0,0,14.0,0
46.0,33870.0,1,1,0,10220.0,0,1868.0,1,0,0,1.0,0
34.0,102728.0,0,1,1,5980.0,2,6033.0,3,0,2,7.0,0
51.0,66587.0,0,0,1,27240.0,4,0.0,0,0,0,10.0,0
53.0,115204.0,1,1,0,18320.0,5,0.0,0,0,0,15.0,0
54.0,71316.0,1,1,0,32660.0,1,0.0,0,0,0,17.0,0
54.0,74208.0,1,1,0,22330.0,5,0.0,0,0,2,10.0,0
59.0,71226.0,1,1,1,13490.0,0,9287.0,3,0,5,11.0,0
36.0,19443.0,0,1,0,10660.0,2,0.0,0,0,0,1.0,0
29.0,58773.0,1,1,1,10730.0,0,0.0,0,0,0,1.0,0
51.0,53264.0,0,0,1,18500.0,3,5562.0,1,0,2,5.0,0
40.0,76036.0,1,1,0,14430.0,0,0.0,0,0,0,9.0,0
54.0,73561.0,1,0,1,14260.0,2,0.0,0,0,3,13.0,0
58.0,101448.0,1,1,1,17440.0,5,0.0,0,0,0,12.0,1
50.0,31436.0,0,0,1,4680.0,3,6909.0,4,0,3,1.0,1
42.0,50058.0,0,0,1,10710.0,3,7488.0,1,0,5,18.0,0
46.0,165373.0,0,1,0,18040.0,5,1088.0,2,0,0,20.0,0
41.0,39066.0,1,0,1,7920.0,4,0.0,0,0,3,1.0,0
34.0,63367.0,1,1,1,11240.0,2,0.0,0,0,3,21.0,0
40.0,43386.0,0,0,1,21880.0,3,702.0,3,0,1,7.0,1
48.0,76581.0,0,0,1,21030.0,2,0.0,0,0,0,10.0,0
55.0,145860.0,1,1,0,40420.0,1,0.0,0,0,0,17.0,0
37.0,79846.0,0,0,0,20460.0,3,0.0,0,0,0,1.0,0
35.0,13865.0,0,1,0,24620.0,1,52507.0,2,0,0,5.0,0
36.0,34057.0,1,1,0,6210.0,2,7098.0,3,0,6,7.0,1
57.0,71518.0,0,1,0,7000.0,2,0.0,0,0,0,13.0,0
53.0,119273.0,1,0,0,40880.0,1,0.0,0,0,1,23.0,1
45.0,93996.0,1,0,1,11640.0,3,3731.0,1,0,5,13.0,0
45.0,49675.0,0,1,1,1500.0,0,0.0,0,0,0,12.0,0
35.0,4290.0,1,1,0,5430.0,2,6570.0,2,0,6,1.0,1
50.0,53567.0,1,1,0,27630.0,1,0.0,0,0,2,8.0,0
64.0,76552.0,1,0,1,15560.0,4,0.0,0,0,0,9.0,0
55.0,50492.0,0,0,1,22770.0,0,0.0,0,0,0,1.0,0
37.0,125309.0,1,0,1,19900.0,0,0.0,0,0,0,8.0,0
43.0,132449.0,1,0,1,27530.0,0,0.0,0,0,2,14.0,0
44.0,2511.0,0,0,1,17370.0,4,0.0,0,1,1,7.0,1
52.0,68184.0,1,1,1,13520.0,0,0.0,0,0,0,22.0,0
42.0,41193.0,1,0,1,14390.0,4,4448.0,3,0,4,1.0,0
52.0,138004.0,0,0,1,27310.0,0,0.0,0,0,0,10.0,0
51.0,195074.0,1,0,1,30230.0,3,0.0,0,0,0,14.0,0
60.0,75499.0,1,0,0,34480.0,2,0.0,0,0,0,1.0,0
46.0,26266.0,1,0,1,13990.0,4,7766.0,1,0,4,7.0,0
46.0,74417.0,1,1,0,28360.0,1,2913.0,2,0,3,1.0,0
44.0,44200.0,1,0,1,10910.0,3,0.0,0,0,2,1.0,1
44.0,152292.0,0,1,1,21130.0,0,5747.0,3,0,9,19.0,0
56.0,106343.0,1,0,1,7100.0,4,0.0,0,0,1,11.0,0
36.0,48509.0,1,1,0,18480.0,5,4426.0,1,0,6,18.0,0
52.0,43993.0,1,1,0,12000.0,0,31448.0,3,0,0,1.0,0
46.0,133912.0,0,1,1,14890.0,0,0.0,0,0,0,14.0,0
38.0,2610.0,1,0,1,12850.0,3,2562.0,1,0,4,1.0,0
44.0,156367.0,1,1,0,21540.0,5,0.0,0,0,2,20.0,0
43.0,49834.0,1,0,1,10780.0,4,3534.0,3,0,8,1.0,0
48.0,38311.0,0,1,0,6300.0,2,3699.0,1,0,4,9.0,0
51.0,109056.0,1,0,1,18480.0,3,0.0,0,1,0,14.0,0
36.0,115701.0,0,1,0,33210.0,1,0.0,0,0,0,1.0,0
45.0,128801.0,0,0,1,25900.0,0,5994.0,2,0,6,17.0,0
47.0,0.0,0,0,1,6200.0,3,0.0,0,0,0,17.0,1
59.0,66942.0,1,0,0,8390.0,3,9019.0,3,0,3,9.0,1
45.0,36912.0,0,0,1,9690.0,3,34514.0,1,1,0,12.0,1
58.0,41781.0,1,0,1,8260.0,0,0.0,0,0,0,1.0,0
43.0,0.0,1,0,0,19680.0,2,2870.0,2,0,2,9.0,0
50.0,33854.0,1,0,1,17600.0,4,5217.0,1,0,0,21.0,0
33.0,65009.0,1,0,1,14620.0,3,8122.0,3,0,6,14.0,0
37.0,0.0,1,1,0,5580.0,2,12048.0,3,1,11,1.0,1
43.0,29081.0,0,0,1,10320.0,3,0.0,0,0,1,7.0,1
40.0,98338.0,1,0,1,29050.0,0,0.0,0,0,2,10.0,0
35.0,46192.0,1,1,1,9810.0,2,0.0,0,0,0,11.0,0
39.0,70673.0,1,1,0,46990.0,1,0.0,0,0,0,9.0,0
38.0,1729.0,0,1,0,8860.0,2,0.0,0,1,0,1.0,1
39.0,40716.0,1,0,1,10740.0,4,8784.0,3,0,2,8.0,1
46.0,31276.0,1,0,0,30070.0,4,5008.0,1,0,5,9.0,1
52.0,0.0,0,0,0,6700.0,3,4549.0,2,1,2,1.0,1
51.0,47706.0,1,1,0,11370.0,2,7639.0,2,0,2,1.0,0
47.0,58414.0,1,0,1,12060.0,3,0.0,0,0,0,1.0,0
53.0,20683.0,0,0,1,8870.0,3,1745.0,1,0,7,12.0,0
40.0,53456.0,1,0,1,15350.0,3,9724.0,1,0,2,12.0,0
37.0,73941.0,0,0,1,12680.0,3,0.0,0,0,0,10.0,0
34.0,47689.0,1,0,0,25040.0,4,0.0,0,0,1,1.0,1
53.0,67799.0,0,1,0,13580.0,0,3668.0,4,0,0,11.0,1
46.0,16468.0,1,0,1,7750.0,3,0.0,0,0,0,11.0,0
40.0,114032.0,0,0,1,26780.0,2,0.0,0,0,3,2.0,1
42.0,64019.0,1,0,1,14590.0,4,7465.0,1,0,0,13.0,0
49.0,24490.0,0,0,1,8850.0,3,0.0,0,0,0,5.0,0
51.0,78283.0,1,1,1,15380.0,0,0.0,0,0,4,12.0,0
49.0,25371.0,1,1,1,4690.0,2,0.0,0,0,3,11.0,1
46.0,252146.0,0,1,1,14230.0,0,0.0,0,0,0,14.0,0
54.0,38084.0,1,1,1,11080.0,2,0.0,0,0,0,6.0,0
43.0,15715.0,1,1,1,7370.0,0,3301.0,1,0,5,6.0,0
30.0,54275.0,1,0,1,7220.0,4,0.0,0,0,5,1.0,1
36.0,0.0,1,0,1,8250.0,4,0.0,0,0,0,1.0,0
63.0,93590.0,0,0,1,14190.0,4,3088.0,1,0,4,21.0,0
47.0,2916.0,1,0,1,16900.0,3,0.0,0,0,0,22.0,0
32.0,0.0,1,1,0,17700.0,0,4211.0,2,0,0,6.0,1
36.0,41424.0,0,1,1,15770.0,0,8174.0,3,0,2,15.0,1
47.0,20300.0,1,0,1,11160.0,4,0.0,0,0,0,8.0,0
60.0,87355.0,1,0,1,24050.0,0,0.0,0,0,3,13.0,0
62.0,47590.0,0,1,1,22050.0,3,0.0,0,0,1,4.0,1
52.0,60029.0,1,0,1,15780.0,0,0.0,0,0,1,19.0,0
54.0,40818.0,0,0,1,15890.0,3,0.0,0,0,0,15.0,0
40.0,58231.0,1,1,1,5400.0,0,2983.0,1,0,3,13.0,0
43.0,22485.0,0,0,1,8050.0,3,0.0,0,0,0,1.0,0
49.0,60121.0,0,0,1,21640.0,0,0.0,0,0,2,1.0,0
41.0,29439.0,1,0,1,17940.0,3,0.0,0,0,0,1.0,0
39.0,92702.0,1,1,1,14670.0,0,0.0,0,0,2,7.0,0
34.0,34706.0,0,0,1,4700.0,4,8852.0,2,0,4,1.0,0
33.0,70408.0,1,0,0,18850.0,3,2665.0,3,0,3,9.0,1
50.0,98347.0,1,1,0,19610.0,5,8924.0,1,0,0,1.0,1
53.0,123954.0,0,1,0,17850.0,5,1644.0,3,0,3,10.0,1
31.0,33551.0,0,1,1,7960.0,2,0.0,0,0,0,7.0,0
57.0,0.0,1,0,1,13740.0,3,0.0,0,0,3,11.0,0
62.0,89562.0,1,1,1,22220.0,3,0.0,0,1,0,20.0,0
59.0,2238.0,1,0,1,7620.0,3,2490.0,2,0,2,8.0,0
34.0,28902.0,0,0,1,16020.0,3,5300.0,1,0,5,1.0,1
41.0,0.0,0,0,1,14540.0,4,3641.0,1,0,0,1.0,0
35.0,39741.0,0,1,0,5130.0,2,4158.0,1,0,9,11.0,1
47.0,47355.0,1,0,0,10940.0,4,0.0,0,0,0,1.0,0
49.0,0.0,1,1,1,4190.0,0,4870.0,1,0,4,8.0,0
39.0,36330.0,0,0,1,14520.0,4,7191.0,1,0,3,1.0,1
47.0,82503.0,0,0,1,21800.0,4,6633.0,4,0,0,15.0,1
46.0,111318.0,1,1,1,35730.0,0,2935.0,1,0,0,14.0,0
49.0,18232.0,1,1,0,25060.0,1,2400.0,2,0,0,1.0,0
57.0,11977.0,1,0,0,16360.0,2,0.0,0,0,2,9.0,1
52.0,42778.0,1,1,0,30390.0,1,0.0,0,0,0,13.0,0
50.0,80108.0,0,0,1,16140.0,4,0.0,0,1,0,13.0,1
46.0,143073.0,1,0,0,27710.0,2,0.0,0,0,0,14.0,0
50.0,92028.0,0,1,1,16260.0,0,6453.0,3,0,7,18.0,0
38.0,82527.0,0,1,0,22560.0,1,0.0,0,1,2,10.0,1
43.0,50491.0,1,1,1,3930.0,0,1156.0,1,0,4,10.0,1
43.0,92815.0,1,1,1,10780.0,0,20585.0,1,0,5,13.0,0
45.0,90153.0,1,1,1,18290.0,5,3639.0,2,0,3,19.0,1
24.0,24666.0,0,1,0,9010.0,2,0.0,0,1,1,10.0,1
45.0,20757.0,0,0,0,3580.0,3,0.0,0,0,0,10.0,0
24.0,11664.0,0,1,1,2670.0,0,0.0,0,0,0,13.0,1
45.0,0.0,1,0,1,16250.0,0,40086.0,2,0,0,9.0,0
52.0,0.0,1,1,1,6700.0,0,0.0,0,0,1,5.0,0
29.0,0.0,0,1,1,4400.0,0,3359.0,3,0,8,7.0,0
53.0,69335.0,1,1,0,20200.0,5,5685.0,2,0,2,1.0,1
30.0,60216.0,0,0,1,17420.0,3,3878.0,1,0,4,7.0,0
51.0,50446.0,1,0,0,26130.0,2,1412.0,3,0,3,1.0,0
47.0,33767.0,1,0,0,28140.0,2,0.0,0,0,0,1.0,0
44.0,132044.0,0,1,0,23140.0,1,0.0,0,0,0,17.0,0
