AGE,INCOME,MARRIED,GENDER,CAR_USE,CAR_VALUE,CAR_TYPE,PREV_CLAIMS_AMOUNT,PREV_CLAIMS_COUNT,REVOKED,POINTS,CAR_AGE,TARGET_CLAIM_MADE
48.0,50201.0,Yes,M,Commercial,29670.0,Panel Truck,5053.0,3,No,4,1.0,0
43.0,80012.0,Yes,M,Private,13800.0,Minivan,4778.0,3,No,5,21.0,0
35.0,18047.0,Yes,M,Commercial,6950.0,Pickup,0.0,0,No,1,4.0,1
41.0,17321.0,Yes,F,Private,6530.0,Sports Car,0.0,0,No,3,1.0,0
48.0,29928.0,Yes,F,Private,17630.0,SUV,3826.0,4,No,2,9.0,1
50.0,160103.0,Yes,F,Private,22460.0,Pickup,0.0,0,No,0,14.0,1
46.0,80336.0,No,F,Commercial,14130.0,SUV,0.0,0,No,0,8.0,0
47.0,33909.0,Yes,F,Private,13110.0,Minivan,0.0,0,No,1,17.0,0
55.0,192328.0,Yes,M,Private,41400.0,Minivan,0.0,0,No,0,8.0,0
46.0,72383.0,Yes,M,Private,13340.0,Minivan,3990.0,2,No,0,9.0,1
33.0,94866.0,Yes,F,Commercial,4800.0,Sports Car,0.0,0,No,3,11.0,0
47.0,23595.0,Yes,F,Private,28520.0,Minivan,0.0,0,No,1,1.0,0
39.0,86737.0,Yes,M,Commercial,10370.0,Pickup,0.0,0,No,0,9.0,0
48.0,65219.0,No,F,Private,8020.0,SUV,3660.0,2,No,3,18.0,0
64.0,42332.0,Yes,F,Private,5730.0,Sports Car,0.0,0,No,2,1.0,0
47.0,99417.0,Yes,M,Private,16140.0,Minivan,0.0,0,No,0,3.0,0
40.0,30743.0,No,M,Private,1500.0,Minivan,0.0,0,No,0,5.0,0
47.0,59245.0,Yes,F,Private,18700.0,Minivan,0.0,0,No,0,11.0,0
52.0,136123.0,Yes,M,Private,10810.0,Sports Car,1810.0,1,No,5,1.0,0
49.0,93491.0,No,M,Private,6400.0,Pickup,0.0,0,No,0,9.0,0
54.0,40783.0,Yes,F,Commercial,12400.0,Minivan,0.0,0,No,0,10.0,0
51.0,91428.0,Yes,M,Private,15740.0,Minivan,0.0,0,No,2,9.0,0
43.0,71235.0,No,M,Private,17160.0,Van,3744.0,2,No,0,6.0,1
32.0,3165.0,Yes,F,Private,6030.0,Sports Car,0.0,0,No,0,6.0,0
53.0,59445.0,Yes,F,Private,16390.0,SUV,34824.0,1,Yes,0,12.0,0
51.0,142545.0,Yes,F,Private,20850.0,Minivan,0.0,0,No,0,11.0,0
30.0,20944.0,No,M,Private,10510.0,Pickup,40386.0,1,No,5,1.0,0
43.0,17721.0,Yes,M,Commercial,12810.0,Minivan,0.0,0,No,0,8.0,0
50.0,525.0,Yes,F,Private,34220.0,Van,0.0,0,No,0,6.0,0
39.0,91164.0,Yes,M,Private,14680.0,Minivan,0.0,0,No,1,10.0,0
39.0,16862.0,Yes,M,Private,20670.0,Van,6387.0,4,No,4,12.0,0
40.0,51401.0,No,M,Commercial,6640.0,Minivan,0.0,0,No,0,6.0,0
61.0,58566.0,Yes,M,Commercial,24340.0,Panel Truck,0.0,0,No,2,1.0,0
41.0,125574.0,Yes,M,Private,21810.0,Minivan,0.0,0,No,0,8.0,0
44.0,116327.0,No,F,Private,6810.0,SUV,25901.0,3,No,0,12.0,0
50.0,111254.0,No,M,Private,15710.0,Minivan,3917.0,2,No,5,17.0,0
52.0,47161.0,No,F,Private,18460.0,SUV,0.0,0,No,0,10.0,0
60.0,70695.0,Yes,M,Private,14570.0,Minivan,0.0,0,No,0,13.0,0
34.0,455.0,No,F,Commercial,17510.0,SUV,0.0,0,No,1,1.0,0
50.0,43445.0,Yes,F,Private,10010.0,SUV,0.0,0,No,1,11.0,0
28.0,23427.0,Yes,F,Private,7040.0,Sports Car,5283.0,4,No,1,1.0,1
40.0,0.0,Yes,F,Private,14810.0,Minivan,7846.0,2,No,2,6.0,1
44.0,41935.0,No,M,Private,10090.0,Minivan,0.0,0,No,0,6.0,0
49.0,47513.0,No,M,Commercial,6400.0,Pickup,8052.0,1,No,0,12.0,0
50.0,16917.0,Yes,F,Private,14990.0,Minivan,0.0,0,No,0,1.0,0
45.0,47907.0,No,F,Private,11930.0,Minivan,4658.0,3,No,6,9.0,1
41.0,95903.0,Yes,F,Commercial,39540.0,Van,6599.0,2,No,6,8.0,1
43.0,15259.0,No,M,Private,8180.0,Minivan,49422.0,3,Yes,0,9.0,0
55.0,43348.0,Yes,M,Private,17660.0,Van,0.0,0,Yes,1,1.0,0
48.0,21246.0,No,F,Private,6830.0,SUV,6645.0,3,No,5,3.0,0
28.0,0.0,No,F,Private,4300.0,SUV,0.0,0,No,0,6.0,1
38.0,61957.0,Yes,F,Private,11500.0,SUV,0.0,0,No,0,1.0,0
48.0,49860.0,Yes,F,Private,2250.0,Sports Car,8907.0,2,No,4,17.0,0
35.0,62971.0,No,M,Commercial,19760.0,Van,7908.0,1,No,10,1.0,1
50.0,63724.0,No,F,Private,7870.0,SUV,0.0,0,No,0,7.0,0
35.0,78260.0,Yes,F,Private,23610.0,SUV,6011.0,3,No,9,16.0,1
32.0,0.0,Yes,M,Commercial,7410.0,Pickup,1491.0,2,No,8,1.0,1
27.0,123062.0,No,M,Private,16510.0,Minivan,4174.0,3,No,2,19.0,0
38.0,28065.0,No,M,Private,4310.0,Minivan,30254.0,3,Yes,0,8.0,1
48.0,85221.0,Yes,F,Commercial,35420.0,Van,0.0,0,No,0,1.0,0
32.0,16720.0,Yes,M,Commercial,16700.0,Van,45357.0,1,Yes,5,1.0,1
36.0,36844.0,No,F,Private,21660.0,SUV,20731.0,1,Yes,7,9.0,1
46.0,52338.0,Yes,F,Commercial,15840.0,SUV,0.0,0,No,1,1.0,0
55.0,240198.0,Yes,F,Private,31640.0,Minivan,0.0,0,No,0,1.0,0
46.0,114924.0,Yes,M,Commercial,38600.0,Panel Truck,0.0,0,No,0,8.0,0
45.0,51165.0,Yes,M,Private,12310.0,Minivan,0.0,0,Yes,0,10.0,1
51.0,61293.0,Yes,M,Commercial,12730.0,Minivan,0.0,0,No,2,9.0,0
61.0,103017.0,Yes,M,Commercial,36370.0,Van,0.0,0,No,0,17.0,0
50.0,61082.0,Yes,F,Private,12610.0,Sports Car,0.0,0,No,2,7.0,0
47.0,129415.0,No,M,Commercial,29900.0,Panel Truck,2033.0,2,Yes,0,1.0,0
49.0,9444.0,No,M,Commercial,6400.0,Pickup,5551.0,2,No,4,7.0,1
37.0,32924.0,Yes,F,Private,8000.0,SUV,39722.0,1,Yes,4,10.0,1
44.0,69357.0,No,F,Private,13240.0,SUV,0.0,0,No,1,5.0,0
54.0,64787.0,Yes,F,Private,6900.0,SUV,0.0,0,No,1,21.0,0
37.0,26500.0,No,F,Commercial,10250.0,SUV,30081.0,1,Yes,5,1.0,0
27.0,0.0,Yes,F,Private,4200.0,Sports Car,0.0,0,Yes,2,6.0,1
42.0,117740.0,No,M,Commercial,13270.0,Minivan,0.0,0,No,0,12.0,0
53.0,0.0,Yes,F,Commercial,26620.0,Van,4504.0,3,No,2,11.0,1
48.0,45685.0,Yes,M,Private,15610.0,Minivan,0.0,0,No,0,3.0,0
56.0,97670.0,Yes,M,Commercial,29700.0,Panel Truck,7238.0,2,No,0,8.0,1
49.0,0.0,No,M,Private,22920.0,Minivan,0.0,0,No,0,1.0,0
50.0,114092.0,Yes,M,Commercial,6600.0,Pickup,7922.0,4,No,1,12.0,0
62.0,64811.0,Yes,F,Commercial,16620.0,Pickup,0.0,0,No,1,12.0,0
52.0,70055.0,No,F,Private,8510.0,SUV,0.0,0,No,0,13.0,0
42.0,35587.0,No,M,Commercial,11050.0,Pickup,5863.0,1,No,0,11.0,0
39.0,133920.0,No,F,Commercial,18790.0,Pickup,5904.0,1,No,1,15.0,0
57.0,75143.0,Yes,M,Commercial,26030.0,Panel Truck,0.0,0,No,1,17.0,0
52.0,33255.0,Yes,M,Private,10030.0,Pickup,0.0,0,No,3,1.0,0
47.0,13637.0,Yes,F,Private,26520.0,Sports Car,3431.0,1,No,1,16.0,1
50.0,5263.0,No,F,Commercial,10620.0,SUV,3553.0,3,No,2,7.0,1
34.0,11047.0,Yes,F,Private,6000.0,SUV,0.0,0,No,0,7.0,0
41.0,0.0,No,F,Private,15670.0,Pickup,0.0,0,No,0,8.0,0
48.0,64286.0,No,F,Private,19710.0,Minivan,0.0,0,No,1,15.0,0
40.0,47841.0,No,F,Private,10280.0,SUV,9035.0,4,No,4,7.0,1
58.0,69194.0,Yes,M,Private,20490.0,Minivan,0.0,0,No,0,9.0,0
33.0,70235.0,Yes,F,Private,15850.0,Sports Car,0.0,0,No,0,6.0,0
47.0,166359.0,Yes,F,Private,38550.0,Van,0.0,0,No,0,17.0,0
45.0,12106.0,No,F,Commercial,7210.0,Sports Car,36236.0,3,Yes,2,12.0,1
20.0,0.0,Yes,F,Private,5470.0,Sports Car,6625.0,3,No,6,6.0,0
30.0,59336.0,No,M,Private,10430.0,Pickup,7959.0,2,No,0,11.0,0
35.0,44680.0,Yes,M,Private,9470.0,Pickup,0.0,0,No,0,1.0,0
47.0,21281.0,No,M,Private,9640.0,Pickup,0.0,0,Yes,1,6.0,0
37.0,41486.0,Yes,M,Private,16210.0,Minivan,0.0,0,No,0,8.0,0
35.0,16427.0,Yes,F,Private,16920.0,SUV,0.0,0,No,0,13.0,0
27.0,31168.0,Yes,F,Commercial,7320.0,Minivan,7582.0,2,No,1,7.0,1
30.0,15278.0,Yes,M,Private,6030.0,Minivan,0.0,0,No,0,15.0,0
47.0,63936.0,No,F,Private,16670.0,Minivan,11375.0,3,No,6,1.0,0
56.0,49979.0,Yes,F,Private,13090.0,SUV,0.0,0,No,5,1.0,0
48.0,6505.0,No,M,Private,22520.0,Minivan,0.0,0,No,0,11.0,0
40.0,83222.0,Yes,F,Private,1500.0,SUV,0.0,0,No,0,19.0,0
33.0,101222.0,No,F,Commercial,24710.0,Pickup,898.0,1,Yes,3,13.0,1
37.0,26425.0,Yes,M,Commercial,9030.0,Pickup,1602.0,2,No,6,6.0,1
57.0,121505.0,Yes,M,Private,14720.0,Minivan,0.0,0,No,0,5.0,0
45.0,0.0,Yes,F,Private,13110.0,SUV,0.0,0,No,0,1.0,0
49.0,39589.0,Yes,M,Commercial,14080.0,Minivan,3767.0,3,No,2,8.0,1
54.0,86120.0,No,F,Commercial,29890.0,Pickup,0.0,0,No,0,17.0,0
42.0,69825.0,No,F,Private,22780.0,Sports Car,0.0,0,No,0,12.0,0
52.0,95892.0,Yes,F,Private,11090.0,Pickup,0.0,0,No,1,9.0,0
46.0,24276.0,Yes,M,Private,11900.0,Pickup,0.0,0,No,0,1.0,0
39.0,45692.0,Yes,M,Private,7790.0,Pickup,6627.0,1,No,9,1.0,0
48.0,32424.0,Yes,M,Private,13710.0,Minivan,0.0,0,No,0,1.0,0
36.0,79801.0,No,F,Commercial,23110.0,SUV,0.0,0,No,2,1.0,1
57.0,59305.0,No,F,Private,28000.0,Minivan,0.0,0,No,2,14.0,0
43.0,122806.0,No,F,Commercial,18080.0,SUV,1784.0,1,No,4,14.0,1
56.0,47862.0,No,F,Private,27320.0,Minivan,0.0,0,No,0,13.0,0
50.0,91589.0,Yes,F,Commercial,6730.0,SUV,0.0,0,Yes,0,10.0,1
52.0,103831.0,No,F,Private,17080.0,Minivan,0.0,0,No,0,11.0,0
50.0,61302.0,Yes,F,Commercial,28390.0,Pickup,7787.0,1,No,6,1.0,0
59.0,80217.0,Yes,M,Commercial,26630.0,Panel Truck,8938.0,2,No,6,12.0,1
32.0,76002.0,Yes,F,Private,12300.0,SUV,8223.0,1,No,4,12.0,0
48.0,108601.0,Yes,M,Commercial,17160.0,Van,31227.0,2,No,4,1.0,1
50.0,226780.0,Yes,M,Commercial,35350.0,Panel Truck,0.0,0,No,0,12.0,0
41.0,43392.0,Yes,M,Private,5840.0,Pickup,0.0,0,No,0,7.0,0
50.0,195523.0,No,M,Commercial,17360.0,Van,0.0,0,No,6,11.0,0
48.0,139380.0,Yes,M,Private,14740.0,Minivan,0.0,0,No,1,12.0,0
48.0,69643.0,No,M,Commercial,9970.0,Pickup,0.0,0,No,0,1.0,0
38.0,15614.0,Yes,M,Private,9980.0,Minivan,995.0,2,No,6,7.0,0
58.0,36950.0,No,M,Commercial,9390.0,SUV,0.0,0,No,0,1.0,0
33.0,0.0,No,F,Commercial,16670.0,Sports Car,1051.0,1,No,0,9.0,1
53.0,10543.0,Yes,M,Commercial,27800.0,Panel Truck,0.0,0,Yes,0,8.0,0
51.0,102469.0,Yes,F,Private,6600.0,Sports Car,0.0,0,No,0,13.0,0
37.0,76930.0,Yes,F,Private,12890.0,Minivan,0.0,0,No,2,9.0,0
51.0,142521.0,Yes,F,Private,22440.0,Minivan,0.0,0,No,0,11.0,0
54.0,59690.0,Yes,M,Commercial,26410.0,Panel Truck,0.0,0,Yes,0,1.0,0
31.0,6393.0,No,F,Private,1500.0,Sports Car,5540.0,2,No,5,8.0,1
29.0,24276.0,No,F,Private,6830.0,SUV,5808.0,1,No,5,1.0,1
38.0,149453.0,Yes,M,Private,23120.0,Minivan,0.0,0,No,1,6.0,1
41.0,21696.0,Yes,F,Private,9530.0,SUV,0.0,0,No,4,3.0,1
48.0,39285.0,No,F,Private,22930.0,Pickup,6367.0,1,No,7,1.0,1
44.0,5069.0,No,F,Private,5900.0,Sports Car,8026.0,1,No,6,1.0,0
27.0,26012.0,Yes,F,Private,19250.0,SUV,0.0,0,No,2,5.0,0
48.0,37074.0,Yes,F,Private,15190.0,Minivan,4848.0,3,No,1,1.0,0
50.0,199653.0,Yes,F,Commercial,26370.0,Pickup,0.0,0,No,0,19.0,0
45.0,14640.0,Yes,F,Private,23940.0,SUV,0.0,0,No,2,5.0,1
62.0,35296.0,Yes,F,Private,18260.0,Sports Car,8839.0,2,No,6,9.0,0
40.0,78589.0,No,F,Private,9360.0,SUV,800.0,3,No,0,12.0,0
26.0,56347.0,Yes,M,Commercial,16410.0,Van,0.0,0,No,0,1.0,1
57.0,72611.0,No,M,Private,19410.0,Minivan,0.0,0,No,0,16.0,0
41.0,0.0,Yes,F,Private,3550.0,SUV,0.0,0,No,2,1.0,0
51.0,25152.0,No,F,Private,22480.0,Pickup,0.0,0,No,3,16.0,0
45.0,109237.0,No,F,Private,26900.0,SUV,0.0,0,No,0,19.0,0
41.0,0.0,No,F,Private,2320.0,SUV,0.0,0,No,0,5.0,0
62.0,25482.0,Yes,F,Private,7790.0,Sports Car,9348.0,4,No,0,13.0,0
47.0,62068.0,No,M,Private,13380.0,Minivan,0.0,0,No,0,1.0,0
52.0,4119.0,No,M,Private,7110.0,Pickup,0.0,0,No,1,8.0,0
43.0,19012.0,Yes,F,Private,7700.0,Sports Car,0.0,0,No,0,1.0,0
55.0,130162.0,No,F,Commercial,28420.0,Sports Car,0.0,0,No,1,7.0,0
51.0,106722.0,No,M,Commercial,17270.0,Van,0.0,0,No,2,1.0,1
39.0,44920.0,No,F,Commercial,20350.0,SUV,0.0,0,No,0,9.0,0
39.0,66525.0,Yes,M,Commercial,14000.0,Minivan,0.0,0,No,1,9.0,1
55.0,26597.0,Yes,M,Commercial,27190.0,Panel Truck,0.0,0,No,1,15.0,0
52.0,73574.0,Yes,M,Private,6700.0,Pickup,1496.0,3,No,3,1.0,0
39.0,67608.0,No,M,Private,12160.0,Minivan,0.0,0,No,3,9.0,1
49.0,132359.0,Yes,M,Commercial,27910.0,Panel Truck,3408.0,1,No,5,15.0,0
40.0,55599.0,Yes,F,Private,11060.0,Sports Car,0.0,0,No,2,19.0,0
51.0,144742.0,No,F,Private,26790.0,Pickup,0.0,0,No,2,18.0,0
32.0,24506.0,Yes,M,Commercial,18260.0,Van,0.0,0,No,0,10.0,1
40.0,381.0,Yes,F,Private,1540.0,SUV,0.0,0,No,0,24.0,0
48.0,111783.0,No,M,Private,1500.0,Minivan,4724.0,2,No,0,15.0,0
39.0,956.0,Yes,F,Commercial,17550.0,SUV,0.0,0,No,0,9.0,0
40.0,78658.0,No,F,Private,17040.0,Pickup,0.0,0,No,1,15.0,0
41.0,107814.0,No,M,Commercial,18920.0,Van,0.0,0,No,0,17.0,0
55.0,59217.0,Yes,M,Private,13950.0,Minivan,0.0,0,Yes,1,11.0,0
35.0,17617.0,Yes,M,Commercial,6760.0,Pickup,0.0,0,No,0,10.0,0
47.0,0.0,Yes,F,Private,13300.0,Pickup,0.0,0,No,0,13.0,0
32.0,29206.0,Yes,F,Private,13390.0,Pickup,4447.0,1,No,0,8.0,1
48.0,70308.0,No,F,Private,27540.0,Pickup,0.0,0,No,0,11.0,0
27.0,26840.0,Yes,F,Private,7750.0,SUV,4537.0,2,No,3,1.0,0
51.0,112819.0,No,M,Private,18660.0,Minivan,0.0,0,No,1,20.0,0
43.0,14216.0,No,F,Private,7500.0,SUV,0.0,0,Yes,0,1.0,0
46.0,56062.0,No,M,Commercial,6100.0,Pickup,0.0,0,No,1,7.0,0
47.0,70241.0,Yes,M,Private,15670.0,Minivan,0.0,0,No,0,6.0,0
51.0,104355.0,No,F,Private,17040.0,Minivan,0.0,0,No,1,15.0,0
58.0,83521.0,Yes,M,Commercial,23260.0,Panel Truck,0.0,0,No,2,1.0,1
42.0,74355.0,Yes,F,Commercial,30110.0,Pickup,0.0,0,No,0,13.0,0
47.0,128796.0,Yes,M,Private,11460.0,SUV,0.0,0,No,0,16.0,0
40.0,70381.0,Yes,F,Private,15880.0,Sports Car,0.0,0,No,0,14.0,0
33.0,93522.0,No,F,Private,3500.0,SUV,42413.0,3,No,1,18.0,0
47.0,0.0,Yes,M,Commercial,6970.0,Minivan,0.0,0,No,5,1.0,0
49.0,63827.0,No,M,Commercial,12780.0,Minivan,6428.0,2,No,1,9.0,0
31.0,70309.0,No,M,Private,4600.0,Pickup,0.0,0,No,0,8.0,0
47.0,0.0,No,F,Private,21190.0,Minivan,0.0,0,No,0,6.0,0
56.0,93072.0,No,M,Commercial,10810.0,Pickup,0.0,0,No,0,18.0,0
45.0,38212.0,Yes,M,Private,8780.0,Minivan,0.0,0,Yes,0,1.0,0
31.0,47629.0,Yes,F,Commercial,9360.0,SUV,6906.0,2,No,0,6.0,1
26.0,0.0,No,F,Private,25940.0,Minivan,0.0,0,No,0,7.0,0
29.0,15936.0,Yes,F,Private,12010.0,SUV,0.0,0,No,1,1.0,0
50.0,96013.0,No,M,Commercial,26400.0,Panel Truck,2243.0,3,No,0,13.0,1
50.0,62494.0,Yes,M,Private,13760.0,Minivan,0.0,0,No,2,1.0,0
34.0,0.0,Yes,F,Private,4900.0,SUV,8272.0,2,No,0,6.0,0
46.0,26353.0,Yes,M,Private,11350.0,Pickup,0.0,0,No,2,9.0,0
53.0,59270.0,Yes,M,Private,6800.0,Minivan,0.0,0,No,1,9.0,0
48.0,0.0,No,F,Private,1500.0,Sports Car,3521.0,1,No,6,7.0,0
35.0,73647.0,No,F,Commercial,19200.0,Minivan,0.0,0,Yes,1,7.0,0
43.0,134469.0,No,F,Private,30250.0,Minivan,0.0,0,No,0,23.0,0
44.0,91785.0,Yes,F,Private,16060.0,SUV,0.0,0,No,0,8.0,0
36.0,6018.0,No,F,Private,1500.0,Sports Car,0.0,0,No,1,7.0,1
57.0,54028.0,Yes,F,Private,12710.0,Minivan,24458.0,1,No,1,1.0,1
56.0,43369.0,No,F,Private,32050.0,Minivan,0.0,0,No,0,18.0,0
43.0,111656.0,No,F,Private,7700.0,Sports Car,30378.0,1,Yes,5,9.0,1
34.0,161846.0,No,F,Commercial,32020.0,Panel Truck,28495.0,2,Yes,0,15.0,1
49.0,114679.0,Yes,M,Private,6300.0,Minivan,0.0,0,Yes,2,11.0,0
59.0,137183.0,Yes,M,Commercial,40580.0,Panel Truck,0.0,0,No,1,10.0,0
35.0,84393.0,Yes,F,Private,11740.0,Minivan,36720.0,3,No,8,11.0,0
62.0,59807.0,Yes,M,Private,8230.0,Sports Car,41794.0,3,Yes,3,10.0,0
45.0,89187.0,Yes,F,Private,17720.0,SUV,0.0,0,No,1,17.0,0
33.0,40205.0,No,F,Private,5750.0,Sports Car,3226.0,1,No,4,9.0,0
56.0,140201.0,Yes,M,Commercial,21120.0,Van,4019.0,2,No,5,20.0,0
55.0,124833.0,Yes,M,Private,37360.0,Minivan,0.0,0,No,0,19.0,0
30.0,7132.0,No,M,Commercial,4700.0,Pickup,1739.0,2,No,4,1.0,0
47.0,6150.0,Yes,M,Private,8240.0,Pickup,0.0,0,No,2,6.0,0
62.0,43775.0,Yes,M,Commercial,1500.0,Sports Car,0.0,0,No,0,1.0,0
44.0,0.0,Yes,F,Private,1500.0,Sports Car,9637.0,1,No,0,13.0,0
58.0,109878.0,Yes,M,Commercial,22260.0,Van,0.0,0,No,1,15.0,0
39.0,37443.0,Yes,M,Private,14480.0,Minivan,0.0,0,No,4,11.0,0
55.0,0.0,Yes,F,Private,22040.0,Pickup,3707.0,2,No,0,1.0,0
47.0,31610.0,Yes,M,Commercial,9760.0,Pickup,0.0,0,No,0,3.0,0
36.0,34658.0,Yes,F,Commercial,24600.0,Pickup,0.0,0,No,1,1.0,1
54.0,32690.0,No,F,Private,21930.0,SUV,0.0,0,No,0,1.0,0
43.0,73247.0,No,F,Private,24000.0,Sports Car,0.0,0,Yes,0,16.0,0
50.0,93454.0,Yes,M,Commercial,24090.0,Panel Truck,0.0,0,No,1,10.0,0
44.0,156493.0,Yes,M,Commercial,24410.0,Panel Truck,0.0,0,No,2,12.0,0
36.0,66859.0,No,F,Private,5470.0,SUV,0.0,0,No,0,1.0,1
41.0,65346.0,No,M,Private,12130.0,Pickup,5651.0,1,No,4,19.0,0
24.0,9761.0,Yes,F,Private,11320.0,Sports Car,14584.0,2,Yes,10,0.0,1
33.0,163436.0,Yes,F,Private,21140.0,SUV,0.0,0,No,0,9.0,0
55.0,85024.0,No,M,Commercial,5730.0,Pickup,4582.0,2,No,0,19.0,0
40.0,35660.0,No,F,Private,5500.0,SUV,0.0,0,No,1,11.0,1
46.0,129798.0,Yes,F,Commercial,23550.0,Pickup,0.0,0,No,0,12.0,0
50.0,45969.0,Yes,M,Private,6500.0,Pickup,3414.0,3,No,5,17.0,0
29.0,60157.0,Yes,M,Commercial,10420.0,Pickup,3761.0,3,No,2,8.0,0
56.0,82624.0,No,F,Private,22700.0,SUV,0.0,0,No,0,1.0,0
45.0,147990.0,Yes,F,Private,20800.0,Minivan,0.0,0,No,2,16.0,0
55.0,45787.0,Yes,F,Private,11580.0,SUV,2528.0,1,No,5,13.0,0
46.0,100251.0,Yes,M,Private,12430.0,Minivan,0.0,0,No,0,1.0,0
42.0,46177.0,Yes,M,Commercial,21620.0,Minivan,6271.0,1,No,0,10.0,0
32.0,30770.0,No,M,Commercial,7950.0,Pickup,0.0,0,No,0,6.0,0
44.0,28045.0,Yes,M,Commercial,20450.0,Van,0.0,0,No,4,1.0,1
45.0,106015.0,Yes,F,Private,18910.0,Pickup,32915.0,1,No,3,15.0,0
59.0,82231.0,Yes,F,Private,15620.0,SUV,2978.0,2,Yes,4,1.0,0
48.0,96659.0,Yes,F,Commercial,18490.0,SUV,4906.0,1,No,0,7.0,1
47.0,28068.0,No,M,Private,9550.0,Minivan,0.0,0,No,0,7.0,0
47.0,27381.0,No,F,Private,19520.0,Minivan,0.0,0,No,0,1.0,0
35.0,22543.0,No,F,Private,7250.0,SUV,3002.0,1,No,0,6.0,1
43.0,153778.0,No,F,Private,24020.0,Sports Car,3660.0,2,No,3,17.0,0
35.0,7350.0,Yes,F,Private,2230.0,SUV,0.0,0,No,0,1.0,0
49.0,94062.0,No,M,Private,6200.0,Minivan,0.0,0,Yes,2,11.0,0
47.0,94523.0,Yes,F,Private,7300.0,Sports Car,0.0,0,No,0,23.0,0
51.0,52391.0,No,F,Private,6740.0,Sports Car,0.0,0,No,1,12.0,0
61.0,0.0,No,F,Private,1500.0,Sports Car,6414.0,2,No,6,7.0,1
49.0,34427.0,No,F,Private,9840.0,Minivan,0.0,0,No,0,7.0,0
45.0,30111.0,Yes,M,Private,10870.0,Pickup,0.0,0,No,0,1.0,0
47.0,76638.0,Yes,M,Commercial,14020.0,Minivan,1620.0,1,No,4,7.0,0
44.0,60217.0,No,F,Commercial,7520.0,SUV,0.0,0,No,0,12.0,1
30.0,33063.0,No,M,Commercial,17920.0,Van,0.0,0,No,1,1.0,0
56.0,103503.0,No,M,Private,45480.0,Minivan,0.0,0,No,1,15.0,0
42.0,156532.0,No,M,Commercial,18060.0,Van,785.0,2,No,4,14.0,1
37.0,28907.0,Yes,F,Private,4390.0,Sports Car,4383.0,3,No,0,1.0,0
30.0,57553.0,Yes,M,Commercial,33610.0,Panel Truck,0.0,0,No,0,1.0,0
50.0,131311.0,No,M,Commercial,26370.0,Panel Truck,5055.0,3,No,7,9.0,1
46.0,40992.0,Yes,F,Commercial,10200.0,SUV,30520.0,1,No,7,1.0,0
47.0,76811.0,Yes,F,Private,7090.0,Sports Car,0.0,0,No,0,8.0,0
44.0,0.0,Yes,M,Commercial,1500.0,Minivan,0.0,0,No,4,5.0,1
34.0,86323.0,Yes,F,Private,6270.0,SUV,0.0,0,No,1,7.0,0
41.0,91619.0,Yes,F,Private,14830.0,SUV,0.0,0,No,0,19.0,0
41.0,100258.0,Yes,M,Private,30660.0,Minivan,0.0,0,No,0,10.0,0
38.0,64345.0,Yes,M,Private,10210.0,Pickup,0.0,0,No,2,7.0,0
52.0,61299.0,Yes,M,Commercial,37360.0,Panel Truck,0.0,0,No,0,1.0,0
40.0,51882.0,Yes,M,Commercial,10690.0,Pickup,0.0,0,No,1,1.0,0
45.0,87038.0,No,F,Private,14580.0,SUV,0.0,0,Yes,1,7.0,0
40.0,89006.0,Yes,M,Commercial,25060.0,Panel Truck,0.0,0,No,1,15.0,0
49.0,99493.0,Yes,F,Commercial,23030.0,Pickup,6980.0,2,No,2,1.0,0
58.0,69879.0,Yes,F,Private,20520.0,SUV,3120.0,2,No,6,12.0,1
60.0,57389.0,No,M,Commercial,27620.0,Panel Truck,5639.0,1,No,0,14.0,0
45.0,61853.0,No,M,Private,17180.0,Van,5092.0,1,No,0,1.0,0
45.0,81264.0,Yes,M,Private,13010.0,Minivan,0.0,0,No,0,1.0,0
43.0,57424.0,Yes,M,Private,18670.0,Van,0.0,0,No,2,1.0,0
43.0,72894.0,No,M,Private,5800.0,Pickup,22464.0,2,Yes,3,4.0,1
44.0,70539.0,Yes,M,Private,14830.0,Minivan,0.0,0,No,3,15.0,0
44.0,24091.0,No,F,Private,8310.0,SUV,6693.0,3,No,0,6.0,1
54.0,19920.0,Yes,M,Private,16920.0,Van,33694.0,2,Yes,6,4.0,0
52.0,223020.0,No,F,Private,35830.0,Van,0.0,0,No,0,10.0,0
46.0,83187.0,No,M,Private,13200.0,Minivan,4185.0,2,No,5,8.0,0
50.0,0.0,No,F,Private,18660.0,SUV,1427.0,1,No,0,15.0,0
40.0,69946.0,Yes,F,Private,12490.0,SUV,0.0,0,No,1,11.0,0
56.0,99606.0,No,M,Private,9050.0,Pickup,0.0,0,No,0,12.0,0
49.0,54288.0,Yes,F,Private,11830.0,SUV,0.0,0,No,2,8.0,0
49.0,1463.0,Yes,F,Private,6550.0,SUV,883.0,2,No,0,12.0,0
52.0,1423.0,No,F,Private,6700.0,SUV,6208.0,4,No,0,8.0,0
49.0,31873.0,Yes,F,Private,9830.0,SUV,4600.0,2,No,0,1.0,1
43.0,0.0,Yes,M,Private,8260.0,Pickup,0.0,0,No,0,6.0,0
42.0,28691.0,Yes,M,Private,5600.0,Pickup,39146.0,2,Yes,4,8.0,0
43.0,63357.0,Yes,M,Commercial,20790.0,Van,0.0,0,No,1,1.0,0
37.0,5175.0,Yes,F,Commercial,5720.0,SUV,0.0,0,No,0,8.0,0
